id,text,split
1463237608096473093,1st set pa lang parang di ko na kaya,"[0.1111111111111111, 0.5555555555555556, 0.2222222222222222]"
1463237490400129026,hahahaha potek submit a resume sa dm make sure pdf file or parang picture wag text format,"[0.5882352941176471, 0.11764705882352941, 0.29411764705882354]"
1463237456958930950,di naman masakit parang kagat lang ng dinosaur,"[0.125, 0.75, 0.0]"
1463237344954306565,it was in salt n pepper deira filipino restaurant mura at masarap sulit we celebrated kasi ikakasal nga yung friend ko and parang send off party na din kain dito kain don daming pag kain may take away pa tapos after eating and konting usap sir told me to wfh haha,"[0.4117647058823529, 0.29411764705882354, 0.29411764705882354]"
1463237284283617281,parang violinstion na yon hahahahahah,"[0.2, 0.4, 0.4]"
1463237201274105859,fyi bbm was not in government service on that time 2016 2021 ano nagawa n ya sa govt wala kase wala s ya sa govt service that period of time but in crisis and calamities andun s ya taal volcano isabela calamities he s trying to give help like others in govt,"[0.7307692307692307, 0.11538461538461539, 0.1346153846153846]"
1463237195272126467,parang ewan ako sa part nayun hahaha,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463237096399724545,di ako uminom ng 3 sachet ng kape para sa wala,"[0.18181818181818182, 0.6363636363636364, 0.09090909090909091]"
1463237048555343876,nag tanong lang naman ako kung si harley bayun sabay sabi ni kuya harley parang kailan lang kinukuya mo pako ah sorry my false atleast di nakalimot bleehh,"[0.17857142857142858, 0.4642857142857143, 0.32142857142857145]"
1463236973821259781,tulog ko parang walang midterm sa major subj ko e goodluck malala,"[0.25, 0.5833333333333334, 0.16666666666666666]"
1463236869563420676,ano na parang wala pasok bukas ah hahaha morniinng,"[0.1111111111111111, 0.5555555555555556, 0.2222222222222222]"
1463236859832664065,isang oras na tulog para sa 6 hour drive ok ok,"[0.2727272727272727, 0.45454545454545453, 0.2727272727272727]"
1463236774524719105,bakit naman kasi parang pinag biyak na itlog sila angel,"[0.1, 0.8, 0.1]"
1463236707285798914,kaya ko pa beh hindi ko pa nararamdaman ang pagkahilo kakayanin para sa enha ko,"[0.0, 0.5333333333333333, 0.4666666666666667]"
1463236558752866309,bakit parang ang lakas ng kutob ko na para tong ang narco list nung 2019 yung sila sila din ang may gawa ng issue about bong go tapos in the end papatunayan kunwari na hindi totoo para may media mileage tandaan bad publicity is still publicity,"[0.30434782608695654, 0.5, 0.1956521739130435]"
1463236512955265025,yun na ang point nasusunog na sa impyerno ang partriarch magnanakaw pero kaming mga pilipinong nagbabayad pa rin ng utang ng bansa para sa guess what para sa kapritso nyang mga sinasamba mo ulul,"[0.08823529411764706, 0.6176470588235294, 0.29411764705882354]"
1463236503228669952,grabe talaga yung calls today di ko kinakaya parang gusto ko na lang humimlay nang hanggang next next year,"[0.2631578947368421, 0.5789473684210527, 0.10526315789473684]"
1463236453811449856,teka bat parang steps na yan ng edsa shrine buhay pa yung tropical hut sa kanto e ang tagal nang excavated nyan i mean when did they even start digging when was the shrine built sorry kagigising ko lang,"[0.48717948717948717, 0.358974358974359, 0.15384615384615385]"
1463236216891973645,sakit pala pero parang wala na dn akong maramdaman,"[0.0, 0.7777777777777778, 0.2222222222222222]"
1463236192338464771,parang oxford lang,"[0.3333333333333333, 0.6666666666666666, 0.0]"
1463236180854521856,pls nagset ako ng alarm para sa math quiz at 4pm tangina 4am pala nalagay ko,"[0.1875, 0.375, 0.4375]"
1463236127372894209,parang gusto kong magupgrade to iphone 13 pro max bilhin nyo na 12pm ko haha,"[0.2, 0.4, 0.4]"
1463236084285186048,unfair or baka sadyang di lang para sa tin,"[0.3333333333333333, 0.3333333333333333, 0.2222222222222222]"
1463236064202665989,hahahahahahahahahah jeon parang walang kamu nakakaloka hahaha,"[0.0, 0.42857142857142855, 0.5714285714285714]"
1463236061744693252,ang aga please lang pero para sa enha sige,"[0.1111111111111111, 0.5555555555555556, 0.3333333333333333]"
1463236022553116674,parang walang klase bukas ah,"[0.2, 0.8, 0.0]"
1463235988537237504,24th di ko sinasabing nageexpect ako pero parang ganon na nga,"[0.0, 0.5454545454545454, 0.36363636363636365]"
1463235953485496324,last day ko na sa gy latuuur parang ang bilis naman hahaha,"[0.16666666666666666, 0.5833333333333334, 0.25]"
1463235946686697486,iba talaga pakiramdam ko ngayon medyo sad na medyo depressed talaga pero parang nawawala kasi baliw tong si baloi,"[0.10526315789473684, 0.7368421052631579, 0.15789473684210525]"
1463235945898016769,shuta parang need ko na bumili ng new phone agad ah,"[0.36363636363636365, 0.5454545454545454, 0.09090909090909091]"
1463235937597489154,tatapusin ko agad pag may schoolworks para sa happiness,"[0.1111111111111111, 0.5555555555555556, 0.3333333333333333]"
1463235931628965889,i hit 5 stars on goodreads and left it blank parang kailangan ko muna iprocess lahat janus bakit sir egay sabi nyo digmaan bakit pakiramdam ko walang tunay na nanalo,"[0.3333333333333333, 0.5333333333333333, 0.13333333333333333]"
1463235915237658627,feeling ko kailangan ko na mag edit para sa sched ko sa school nakakalimutan ko na yung mga klase q,"[0.25, 0.6, 0.15]"
1463235876188688385,parang i don t want to go on a hiatus na po aaaaaaaaaaaaaaa nalaspag ang aking throat when i saw this,"[0.6190476190476191, 0.19047619047619047, 0.19047619047619047]"
1463235837286445057,we are responsible for our own feelings pero bakit parang responsibilidad ni anji yung kay kd again not hating kd i hate the hms,"[0.5416666666666666, 0.25, 0.20833333333333334]"
1463235816294010882,kung alam nyong tinatapakan ang karapatang pantao ng kapwa pilipino ay dapat na manindigan tayo para sa tama,"[0.0, 0.7777777777777778, 0.2222222222222222]"
1463235789932826625,parang tanga naman,"[0.0, 1.0, 0.0]"
1463235789417029638,tama iniisip tlaga ng mga hms yung boundaries para sa kyji yun,"[0.08333333333333333, 0.5, 0.4166666666666667]"
1463235715509063681,parang broken ako guys,"[0.5, 0.5, 0.0]"
1463235700984213507,nag chill ako kasi akala ko napanuod ko na lahat ng recordings para sa quiz today ngayon ko lang nalaman na may isang lesson pala akong walang idea kung ano yon tapos kasama sya sa quiz,"[0.2222222222222222, 0.5833333333333334, 0.16666666666666666]"
1463235646537940995,gagi bakit ganon sobrang galing ko mag advice para sa ibang tao pero sa sarili ko diko kaya iapply,"[0.10526315789473684, 0.631578947368421, 0.2631578947368421]"
1463235613881028612,grabe naman to kahit wala kang problema rn parang gusto mo pa rin maiyak ahahshshsha,"[0.06666666666666667, 0.6, 0.3333333333333333]"
1463235580322451456,grabe sobrang sakit yung tipong di mo na alam kung pano magrreact kasi parang ineexpect mo na parang hindi,"[0.0, 0.5789473684210527, 0.3684210526315789]"
1463235566560952320,siguro para sa next life pa kami,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]"
1463235555219492864,hayaan mo ko maging masaya dahil kapag kayo masaya kayo masaya ko para sa inyo wag puro pang gagalaiti sa katawan naiinggit ka ba siguro naman hindi dami dami mong pera eh wag ganon wag epal try mo masaya yun yung manahim at wag mag reac sa sarili mong post,"[0.16, 0.6, 0.24]"
1463235517466644481,parang hahanginin nanaman yung pera ko,"[0.0, 1.0, 0.0]"
1463235504841781249,sige matulog ka na parang kulang na kulang ka sa tulog eh,"[0.08333333333333333, 0.8333333333333334, 0.08333333333333333]"
1463235390442127360,sana magkapera na ako para makatulong na rin ako para makapagpagamot na ako at mapagamot ko na rin pamilya ko gusto kong magawan ng paraan to pero ang hirap parang da tuwing may mareresolve ako na problema nadagdagan ng panibago yung problema ko,"[0.023255813953488372, 0.7906976744186046, 0.18604651162790697]"
1463235350109716484,yass sweet girl parang totoo haha,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463235344929738754,ang lamig parang gusto ko ng grade 10,"[0.125, 0.625, 0.25]"
1463235303095746561,taray talaga ni chris parang galing lang jogging tapos nakakita ng mababangong hypebeast sabay sabing arat gawa kanta,"[0.05555555555555555, 0.6111111111111112, 0.3333333333333333]"
1463235300486877188,good day boss sana isa ako sa mapili lahat ng rules gagawin ko lahat ng kikita paghihirapan ko makakaasa kayo na magkakatiwalaan niyo po ako para sa pangdialysis lang ng akimg nanay twice a week dialysis thank you allan lorenz de nava 33 years old,"[0.26666666666666666, 0.4888888888888889, 0.24444444444444444]"
1463235274666745859,parang nilalagnat nanaman ako za,"[0.0, 0.8, 0.2]"
1463235245432455168,he has a reason at alam nmin na kaya n ya kung kay leni naniniwala kayo mas naniniwala nmn kami kay bbm na kaya n ya let the majority decide kaya nga may botohan e majority wins,"[0.40540540540540543, 0.3783783783783784, 0.21621621621621623]"
1463235203476824066,ayaw mo ba na concern sayo yung mga tao knowing na credible naman talaga at bakit ka naniniwala na hindi why bakit ganyan reasoning mo parang sinabi mo paniniwalaan ko kahit mali paniniwala ko omg what happened credible siya and kinokorek ka whats wrong,"[0.25, 0.5681818181818182, 0.18181818181818182]"
1463235176087965697,good day boss sana isa ako sa mapili lahat ng rules gagawin ko lahat ng kikita paghihirapan ko makakaasa kayo na magkakatiwalaan niyo po ako para sa pangdialysis lang ng akimg nanay twice a week dialysis thank you allan lorenz de nava 33 years old mandaluyong city,"[0.2765957446808511, 0.46808510638297873, 0.2553191489361702]"
1463235120425410560,parang gusto ko na sumuko,"[0.0, 0.8, 0.2]"
1463235110518411267,unsa man ni nga semana oy biochem pbl modules back to back tapos corre heavy ang friday di po sya compatible sa akin na bobo parang hanggang today lang po gagana ang utak ko tapos leader pa ako tomorrow sa pbl so parang magkaka brain hemorrhage po yata ako this week,"[0.27450980392156865, 0.49019607843137253, 0.21568627450980393]"
1463234997608136706,mugto mata ko oh diko inexpect yun oh parang mga bobo di ganyan yung bonding,"[0.2, 0.5333333333333333, 0.2]"
1463234859946500098,puro pagkain laman ng tl ko parang sign na ito para matulog kasi nga kinain ng gagamba yung tubig sa bowl dun sa france kaya nagalit yung crocodile,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]"
1463234852925280256,kinakabahan ako nagugutom ako pero parang hindi nako gutom now hahahahahahahhaa,"[0.09090909090909091, 0.6363636363636364, 0.2727272727272727]"
1463234847569154049,ngayong gabi susulyap sa kawalan na para bang nahihibang at pinipilit ang sarili na tahan na lisanin mo na ang ultimong pahina ngayong gabi pilit ulit iniintindi ang pait ng kahapon tinitignan ang paggalaw ng orasan at nag iisip ng desisyon para sa sariling kaayusan,"[0.044444444444444446, 0.7111111111111111, 0.24444444444444444]"
1463234596011745288,okay naman siya ha hindi cheap ang dating parang mga swimsuit lang naman na very sexy saka ganda niya ha blooming ganda pa ng shape she needs to grow up already tanda na niya noh di na bagay pasweet saka mganda naman mga kuha masasanay ka din,"[0.3191489361702128, 0.5106382978723404, 0.14893617021276595]"
1463234584095559681,other hms said before that anji is not responsible for kd pero bakit parang you obliged her now for his feelings she cleared everything with kd naman na tama na yon,"[0.6129032258064516, 0.22580645161290322, 0.16129032258064516]"
1463234549899415555,parang jowa pics,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
1463234450964115458,parang gusto ko muna mag deactivate ng acc,"[0.25, 0.5, 0.25]"
1463234411357368320,paparinig na rin ako sa kuya ko para sa sapatos,"[0.0, 0.9, 0.1]"
1463234337093332992,parang 2 weeks ko na tong inaaraw araw,"[0.25, 0.5, 0.25]"
1463234167530209280,medj kinabahan aq sa story mo ha nuyan wag nmn eme cg lng cnu b nmn aq dba haha ok lng gagi parang ewan 2 oo na cg na wag nlng cg cg bye,"[0.3235294117647059, 0.20588235294117646, 0.47058823529411764]"
1463234104015474694,anlamok dito taena wala ng pwesto para sa mga bantay,"[0.0, 0.7, 0.3]"
1463234069173456903,hayop na math yan parang sinasaksak ako sa tagiliran,"[0.1111111111111111, 0.6666666666666666, 0.2222222222222222]"
1463234047614750721,desidido na ako kanina na mag socmed break tapos nag alarm na lang ako para sa 3 00 am perf ng enha na 6 00 am pa lala nung nakita ko weverse post ni hee haha ayoko na pala mag socmed break jk hahahahahah,"[0.18181818181818182, 0.4318181818181818, 0.38636363636363635]"
1463234016295874561,pag talaga mapagkamalan ng housemates na yung boundaries na minemean ni kuya is because of kyji ewan ko nalang sobrang mali kasi paghandle ni kuya ng issue by group ampota yung issue kay tj sa ginagawa niya kay shai bat parang yung kyji yung sumalo,"[0.2, 0.5777777777777777, 0.2222222222222222]"
1463233875132309509,tru yarn ses para sa story hahahhahahahaha,"[0.2857142857142857, 0.14285714285714285, 0.5714285714285714]"
1463233776645918720,maar naman parang di pamilya,"[0.0, 0.6, 0.2]"
1463233766726406147,i d be excited to have my own place too if i were them,"[1.0, 0.0, 0.0]"
1463233673537671168,haechan hendery sana palarin para sa mga maharrr ko,"[0.0, 0.5555555555555556, 0.4444444444444444]"
1463233660409188352,ok pano ba matanggal to naiiyak na ako sa toxic traits ko parang tanga,"[0.14285714285714285, 0.5714285714285714, 0.2857142857142857]"
1463233625315442689,bat parang ang bitter ko sa part na ito hahahah potek,"[0.18181818181818182, 0.5454545454545454, 0.2727272727272727]"
1463233556436733956,punyeta yung mga banat parang pang au except na totoo to,"[0.2727272727272727, 0.5454545454545454, 0.18181818181818182]"
1463233503223422976,lmao my fyp is full of couples parang want ko din pero study first,"[0.5714285714285714, 0.21428571428571427, 0.21428571428571427]"
1463233488799162371,parang may mali pero ano nmn nauuna p kc matulog yung utak q kesa s katawan ok bye,"[0.2777777777777778, 0.5, 0.16666666666666666]"
1463233474111090688,the way he dances with me while mundo is playing makes me tremble grabe parang dati lang nakikita ko lang sa feed ko yung ganitong ganap pero ngayon naeexperience ko na,"[0.3548387096774194, 0.5483870967741935, 0.0967741935483871]"
1463233411674345474,yes po para sa pc talaga yan hehe kitakits ate,"[0.1, 0.3, 0.6]"
1463233363901222914,luh 8 ep lang pala tong fmiyc huhu 3 more eps nalanggg parang di pa ako readyyy,"[0.17647058823529413, 0.23529411764705882, 0.5294117647058824]"
1463233276483497984,mktawa ka akala mo hindi importante ang faceshield hanggang bash lng nmn kayo lakas lng ng loob n yong mambash di n yo nga maipakita yang mukha n yo e,"[0.26666666666666666, 0.4666666666666667, 0.23333333333333334]"
1463233265113124864,magandang balita para sa mga kababayan na may problema sa visa sa japan ito po si reijinka call me at 08049422102,"[0.14285714285714285, 0.5238095238095238, 0.3333333333333333]"
1463233245844172802,okay naman ako pero parang laging may kulang sa akin,"[0.1, 0.6, 0.3]"
1463233245836103680,pinklawan moves amp corykong attitude talaga ang nandito kapag my documents na sasabihin peke kapag napatunayan legit sasabihin nmn binayaran lang ang hospital tsk parang sa diploma lng nya same scenario talaga paninira ano pa next move nyo,"[0.3157894736842105, 0.4473684210526316, 0.21052631578947367]"
1463233224289648640,it s so good and it makes me think na what if nabuhay ako sa panahon ng pananakop ng mga amerikano hindi ko siguro kinaya hays grabe yung mga dinanas ng mga pilipino noon para sa kalayaan ng pilipinas nakakalungkot ang sakit sa puso,"[0.25, 0.6363636363636364, 0.11363636363636363]"
1463233222578302977,parang gago e noh,"[0.25, 0.5, 0.25]"
1463233201753636866,parang dati lang kada linggo iba ibang babae pinapakilala samen,"[0.0, 0.9, 0.1]"
1463233189498228736,nag expect ako ng reply like or repost sa ig story kaso parang waley pero sana naguusap sila,"[0.3333333333333333, 0.5555555555555556, 0.1111111111111111]"
