id,split
1463239837109022723,"(0.0, 0.6, 0.4)"
1463239830331035648,"(0.2, 0.4, 0.4)"
1463239822978392068,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463239796466196482,"(0.2, 0.5, 0.3)"
1463239796462010369,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463239787960168448,"(0.2222222222222222, 0.7777777777777778, 0.0)"
1463239760772669445,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463239734977712133,"(0.6666666666666666, 0.2222222222222222, 0.1111111111111111)"
1463239707819581442,"(0.0, 0.5, 0.5)"
1463239706682920962,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463239702639570952,"(0.0, 0.5, 0.5)"
1463239681034764288,"(0.18181818181818182, 0.45454545454545453, 0.36363636363636365)"
1463239672348372995,"(0.0, 0.75, 0.125)"
1463239660193255429,"(0.21428571428571427, 0.6428571428571429, 0.14285714285714285)"
1463239638605172742,"(0.6666666666666666, 0.1111111111111111, 0.2222222222222222)"
1463239622436085760,"(0.3076923076923077, 0.5384615384615384, 0.15384615384615385)"
1463239573283106820,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463239573069176833,"(0.0, 1.0, 0.0)"
1463239559463211008,"(0.0, 0.75, 0.25)"
1463239533021909000,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463239489619312641,"(0.0, 1.0, 0.0)"
1463239479515246595,"(0.4583333333333333, 0.4166666666666667, 0.125)"
1463239465690796032,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463239442861223936,"(0.2972972972972973, 0.40540540540540543, 0.2702702702702703)"
1463239429812744193,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463239404537856002,"(0.07142857142857142, 0.5, 0.35714285714285715)"
1463239400880414722,"(0.3333333333333333, 0.5333333333333333, 0.13333333333333333)"
1463239389874573313,"(0.1, 0.7, 0.2)"
1463239375861387266,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463239370027139074,"(0.0, 0.625, 0.375)"
1463239365199470593,"(0.3333333333333333, 0.4666666666666667, 0.2)"
1463239361978257413,"(0.3, 0.3, 0.4)"
1463239348757827587,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463239329610809345,"(0.625, 0.22916666666666666, 0.14583333333333334)"
1463239324363735040,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463239316482961408,"(0.37777777777777777, 0.4, 0.2222222222222222)"
1463239307708157952,"(0.0, 0.4, 0.6)"
1463239304168173568,"(0.1111111111111111, 0.5555555555555556, 0.3333333333333333)"
1463239300376526849,"(0.13333333333333333, 0.4666666666666667, 0.4)"
1463239273939750913,"(0.1111111111111111, 0.6666666666666666, 0.2222222222222222)"
1463239254964719616,"(0.15151515151515152, 0.5757575757575758, 0.24242424242424243)"
1463239247939321858,"(0.6666666666666666, 0.25, 0.08333333333333333)"
1463239246051823616,"(0.17647058823529413, 0.5882352941176471, 0.23529411764705882)"
1463239227450167297,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463239222400143360,"(0.0, 0.8148148148148148, 0.18518518518518517)"
1463239202930237440,"(0.375, 0.375, 0.25)"
1463239183309279234,"(0.6190476190476191, 0.19047619047619047, 0.19047619047619047)"
1463239163310837760,"(0.0, 0.5555555555555556, 0.4444444444444444)"
1463239156918677504,"(0.16, 0.54, 0.26)"
1463239131635482632,"(0.0, 0.7857142857142857, 0.21428571428571427)"
1463239119715241988,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1463239111150505986,"(0.3333333333333333, 0.4166666666666667, 0.25)"
1463239096818561025,"(0.6666666666666666, 0.3333333333333333, 0.0)"
1463239085221289984,"(0.0, 0.5, 0.5)"
1463239078338445315,"(0.4827586206896552, 0.3103448275862069, 0.20689655172413793)"
1463239073548554241,"(0.4, 0.6, 0.0)"
1463239047984209934,"(0.7777777777777778, 0.2222222222222222, 0.0)"
1463239030724726784,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463239022025711616,"(0.0, 0.5, 0.5)"
1463238955638296581,"(0.0, 0.7142857142857143, 0.2857142857142857)"
1463238939859251201,"(0.6, 0.4, 0.0)"
1463238935476260871,"(0.6666666666666666, 0.14285714285714285, 0.19047619047619047)"
1463238929000263682,"(0.0, 0.7777777777777778, 0.2222222222222222)"
1.46324E+18,"(0.0, 0.4, 0.6)"
1463238889842167808,"(0.0, 0.75, 0.25)"
1463238862470189056,"(0.12903225806451613, 0.5483870967741935, 0.3225806451612903)"
1463238835115298816,"(0.6470588235294118, 0.3235294117647059, 0.029411764705882353)"
1463238806077788171,"(0.0, 0.4, 0.4)"
1463238747470901260,"(0.0, 0.2, 0.8)"
1463238737375084545,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463238729405849600,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463238684749099009,"(0.2, 0.6666666666666666, 0.13333333333333333)"
1463238641501806596,"(0.0, 1.0, 0.0)"
1463238619510968322,"(0.1111111111111111, 0.5555555555555556, 0.3333333333333333)"
1463238615228510209,"(0.2727272727272727, 0.5454545454545454, 0.18181818181818182)"
1463238609008431104,"(0.3, 0.5, 0.2)"
1463238586027839488,"(0.26666666666666666, 0.5, 0.23333333333333334)"
1463238540960145412,"(0.7272727272727273, 0.21212121212121213, 0.06060606060606061)"
1463238433388695552,"(0.0625, 0.75, 0.1875)"
1463238420390498305,"(0.09090909090909091, 0.6060606060606061, 0.2727272727272727)"
1463238402610925569,"(0.030303030303030304, 0.7575757575757576, 0.21212121212121213)"
1463238400559833092,"(0.0, 0.6, 0.4)"
1463238393857384448,"(0.2, 0.65, 0.1)"
1463238365919076354,"(0.0, 1.0, 0.0)"
1463238361808707586,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463238347774517250,"(0.375, 0.625, 0.0)"
1463238325855453184,"(0.1, 0.8, 0.1)"
1463238273568964611,"(0.5714285714285714, 0.2857142857142857, 0.14285714285714285)"
1463238273262755844,"(0.16, 0.64, 0.2)"
1463238269945073666,"(0.0, 0.8, 0.2)"
1463238247052578816,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463238208506896389,"(0.0, 0.75, 0.25)"
1463238207089229830,"(0.25, 0.4375, 0.3125)"
1463238201011621889,"(0.5294117647058824, 0.35294117647058826, 0.11764705882352941)"
1463238185597779969,"(0.46153846153846156, 0.41025641025641024, 0.1282051282051282)"
1463238184226021379,"(0.35294117647058826, 0.29411764705882354, 0.35294117647058826)"
1463238172842758147,"(0.23809523809523808, 0.5714285714285714, 0.19047619047619047)"
1463238153766985729,"(0.07692307692307693, 0.8461538461538461, 0.07692307692307693)"
1463238134032830465,"(0.0, 0.8888888888888888, 0.1111111111111111)"
1463238120871116806,"(0.2, 0.8, 0.0)"
1463238112268591104,"(0.08333333333333333, 0.8333333333333334, 0.08333333333333333)"
1463238094459584512,"(0.09090909090909091, 0.6818181818181818, 0.22727272727272727)"
1463238083952795649,"(0.875, 0.0625, 0.0625)"
1463238034325868547,"(0.0, 0.2, 0.8)"
1463238015673716739,"(0.0, 1.0, 0.0)"
1463237987353829381,"(0.0, 1.0, 0.0)"
1463237965472145408,"(0.16, 0.64, 0.2)"
1463237940663156736,"(0.17307692307692307, 0.5384615384615384, 0.25)"
1463237938612142082,"(0.07317073170731707, 0.7317073170731707, 0.1951219512195122)"
1463237921016664067,"(0.0, 0.5, 0.5)"
1463237891945947136,"(0.0, 0.8, 0.2)"
1463237884597575683,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463237863898640388,"(0.0, 0.5, 0.5)"
1463237848102965256,"(0.7555555555555555, 0.06666666666666667, 0.17777777777777778)"
1463237841085861889,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463237830902095872,"(0.0, 0.875, 0.125)"
1463237784907313152,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463237782650834944,"(0.3333333333333333, 0.45098039215686275, 0.21568627450980393)"
1463237780906020867,"(0.34615384615384615, 0.4230769230769231, 0.23076923076923078)"
1463237752766582787,"(0.6153846153846154, 0.25, 0.1346153846153846)"
1463237740527427585,"(0.0, 1.0, 0.0)"
1463237737750798345,"(0.375, 0.0625, 0.5625)"
1463237731543236609,"(0.0, 0.8571428571428571, 0.14285714285714285)"
1463237722412236803,"(0.5, 0.3333333333333333, 0.16666666666666666)"
1463237717471469568,"(0.35714285714285715, 0.5714285714285714, 0.07142857142857142)"
1463237705311997957,"(0.09090909090909091, 0.7272727272727273, 0.09090909090909091)"
1463237670990008323,"(0.2, 0.4666666666666667, 0.3333333333333333)"
1463237663515811841,"(0.0, 0.6923076923076923, 0.3076923076923077)"
1463237628761759748,"(0.2857142857142857, 0.2857142857142857, 0.42857142857142855)"
1463237616959045637,"(0.0, 0.5, 0.3333333333333333)"
1463237603423969280,"(0.2, 0.6, 0.2)"
1463237578157879296,"(0.3333333333333333, 0.5555555555555556, 0.1111111111111111)"
1463237570901331972,"(0.13636363636363635, 0.36363636363636365, 0.5)"
1463237561309011970,"(0.0, 1.0, 0.0)"
1463237534792646663,"(0.3333333333333333, 0.6666666666666666, 0.0)"
1463237522893328384,"(0.25, 0.5833333333333334, 0.16666666666666666)"
1463237475095121921,"(0.0, 1.0, 0.0)"
1463237433928347649,"(0.0, 1.0, 0.0)"
1463237432736772097,"(0.125, 0.75, 0.125)"
1463237427594551297,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463237380555481088,"(0.42857142857142855, 0.2857142857142857, 0.2857142857142857)"
1463237364419940355,"(0.14285714285714285, 0.6190476190476191, 0.23809523809523808)"
1463237340134985730,"(0.0, 1.0, 0.0)"
1463237338503409664,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463237313622806535,"(0.0, 0.5714285714285714, 0.2857142857142857)"
1463237308090499074,"(0.5, 0.5, 0.0)"
1463237291288137730,"(0.4, 0.6, 0.0)"
1.46324E+18,"(0.06666666666666667, 0.8666666666666667, 0.06666666666666667)"
1463237230760062976,"(0.0, 0.5333333333333333, 0.4666666666666667)"
1463237216574926854,"(0.0, 0.625, 0.25)"
1463237216478511106,"(0.5384615384615384, 0.3076923076923077, 0.15384615384615385)"
1463237204411518980,"(0.1111111111111111, 0.7777777777777778, 0.1111111111111111)"
1463237189895004166,"(0.37735849056603776, 0.5283018867924528, 0.09433962264150944)"
1463237169032548353,"(0.0, 0.3333333333333333, 0.6666666666666666)"
1463237134567936004,"(0.0, 0.5714285714285714, 0.2857142857142857)"
1463237117832695811,"(0.09090909090909091, 0.5454545454545454, 0.2727272727272727)"
1463237102577983489,"(0.3333333333333333, 0.5, 0.08333333333333333)"
1463237101776818176,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463237091052032004,"(0.6896551724137931, 0.20689655172413793, 0.10344827586206896)"
1463237062258147329,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463237046282063872,"(0.125, 0.75, 0.125)"
1463237043073400832,"(0.0, 0.875, 0.125)"
1463237005140131842,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463237005027180544,"(0.3, 0.5, 0.2)"
1463236992817197059,"(0.5238095238095238, 0.42857142857142855, 0.047619047619047616)"
1463236979496079360,"(0.0, 0.5, 0.5)"
1463236977252179968,"(0.14285714285714285, 0.5714285714285714, 0.2857142857142857)"
1463236970738421763,"(0.2, 0.5, 0.2)"
1463236965415862276,"(0.2972972972972973, 0.5405405405405406, 0.16216216216216217)"
1463236960101679105,"(0.0, 0.5, 0.5)"
1463236955425050628,"(0.4, 0.4, 0.2)"
1463236949318135808,"(0.1111111111111111, 0.8888888888888888, 0.0)"
1463236946637979649,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463236929969737728,"(0.25, 0.5, 0.25)"
1463236927692312576,"(0.7037037037037037, 0.2222222222222222, 0.07407407407407407)"
1463236906230038528,"(0.16666666666666666, 0.6666666666666666, 0.16666666666666666)"
1463236890329759744,"(0.07692307692307693, 0.6153846153846154, 0.23076923076923078)"
1463236846285037573,"(0.6153846153846154, 0.3076923076923077, 0.07692307692307693)"
1463236839905509376,"(0.4, 0.4, 0.2)"
1463236834020904973,"(0.4, 0.4, 0.2)"
1463236806543958018,"(0.0967741935483871, 0.5483870967741935, 0.3548387096774194)"
1463236791675547648,"(0.0, 1.0, 0.0)"
1463236787292147712,"(0.08333333333333333, 0.6666666666666666, 0.25)"
1463236761547468804,"(0.3125, 0.625, 0.0625)"
1463236738470400001,"(0.6666666666666666, 0.16666666666666666, 0.16666666666666666)"
1463236727892594697,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463236699874824192,"(0.09523809523809523, 0.7142857142857143, 0.19047619047619047)"
1463236624574078979,"(0.42857142857142855, 0.5714285714285714, 0.0)"
1463236606479855622,"(0.4, 0.6, 0.0)"
1463236557473660928,"(0.2727272727272727, 0.6363636363636364, 0.09090909090909091)"
1463236538741891076,"(0.375, 0.375, 0.25)"
1463236529698967555,"(0.4, 0.4666666666666667, 0.13333333333333333)"
1463236526800719876,"(0.35294117647058826, 0.29411764705882354, 0.35294117647058826)"
1463236524167024640,"(0.3125, 0.5, 0.1875)"
1463236507989262339,"(0.2, 0.6888888888888889, 0.1111111111111111)"
1463236503228669952,"(0.2631578947368421, 0.5789473684210527, 0.10526315789473684)"
1463236471452667904,"(0.2, 0.2, 0.6)"
1463236459951841288,"(0.15384615384615385, 0.38461538461538464, 0.46153846153846156)"
1463236421800525824,"(0.2, 0.5, 0.3)"
1463236412371714049,"(0.0, 1.0, 0.0)"
1463236411579006977,"(0.42857142857142855, 0.2857142857142857, 0.2857142857142857)"
1463236401021865990,"(0.0, 0.42857142857142855, 0.5714285714285714)"
1463236383116455937,"(0.5454545454545454, 0.18181818181818182, 0.2727272727272727)"
1463236370298597376,"(0.14634146341463414, 0.6829268292682927, 0.17073170731707318)"
1463236368637644801,"(0.0, 0.5625, 0.4375)"
1463236362623062016,"(0.0, 0.6, 0.2)"
1463236360731512833,"(0.07692307692307693, 0.8461538461538461, 0.07692307692307693)"
1463236355509526528,"(0.047619047619047616, 0.7142857142857143, 0.23809523809523808)"
1463236340913299457,"(0.0, 0.5333333333333333, 0.4666666666666667)"
1463236301583355907,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463236294893395968,"(0.2727272727272727, 0.45454545454545453, 0.2727272727272727)"
1463236288295759877,"(0.0, 0.25, 0.75)"
1463236286324817920,"(0.4, 0.4, 0.2)"
1463236283635945480,"(0.5185185185185185, 0.2962962962962963, 0.18518518518518517)"
1463236259476770820,"(0.0, 0.75, 0.25)"
1463236194196606976,"(0.0, 0.75, 0.25)"
1463236182033469440,"(0.2222222222222222, 0.6111111111111112, 0.16666666666666666)"
1463236175888404481,"(0.07692307692307693, 0.6923076923076923, 0.23076923076923078)"
1463236169815134211,"(0.6666666666666666, 0.3333333333333333, 0.0)"
1463236120729194496,"(0.46153846153846156, 0.23076923076923078, 0.3076923076923077)"
1463236080124104711,"(0.5, 0.3, 0.2)"
1463236027363971072,"(0.13043478260869565, 0.6956521739130435, 0.17391304347826086)"
1463236018186772484,"(0.0, 0.8, 0.2)"
1463236013740806145,"(0.07692307692307693, 0.6923076923076923, 0.23076923076923078)"
1463236011664687105,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463236005817827329,"(0.32142857142857145, 0.42857142857142855, 0.25)"
1463236005285163010,"(0.1, 0.9, 0.0)"
1463235946686697486,"(0.10526315789473684, 0.7368421052631579, 0.15789473684210525)"
1463235913673150465,"(0.2857142857142857, 0.5714285714285714, 0.14285714285714285)"
1463235904735121409,"(0.0, 0.5714285714285714, 0.42857142857142855)"
1463235858526445569,"(0.0, 0.5, 0.5)"
1463235853363269633,"(0.0, 0.8, 0.1)"
1463235837064187905,"(0.7297297297297297, 0.05405405405405406, 0.21621621621621623)"
1463235834388561920,"(0.14285714285714285, 0.7142857142857143, 0.14285714285714285)"
1463235825337257984,"(0.0, 0.7692307692307693, 0.23076923076923078)"
1463235806051528705,"(0.0, 1.0, 0.0)"
1463235781489664002,"(0.0625, 0.625, 0.3125)"
1463235777580572677,"(0.42857142857142855, 0.2857142857142857, 0.2857142857142857)"
1463235762783080452,"(0.0, 0.7419354838709677, 0.22580645161290322)"
1463235751169122308,"(0.5588235294117647, 0.3235294117647059, 0.11764705882352941)"
1463235746349735937,"(0.0, 0.6363636363636364, 0.36363636363636365)"
1463235676078424064,"(0.0425531914893617, 0.7021276595744681, 0.2127659574468085)"
1463235668285419524,"(0.0, 0.5, 0.5)"
1463235613159669762,"(0.2, 0.5, 0.3)"
1463235575322873856,"(0.07692307692307693, 0.5384615384615384, 0.38461538461538464)"
1463235568989392897,"(0.125, 0.75, 0.125)"
1463235550211883008,"(0.4, 0.5, 0.1)"
1463235533413380098,"(0.0, 0.8333333333333334, 0.16666666666666666)"
1463235481068466176,"(0.4375, 0.4375, 0.125)"
1463235479340339200,"(0.1, 0.6, 0.2)"
1463235430095015940,"(0.16666666666666666, 0.6388888888888888, 0.16666666666666666)"
1463235413473042433,"(0.2653061224489796, 0.5510204081632653, 0.1836734693877551)"
1463235382409973761,"(0.18181818181818182, 0.36363636363636365, 0.45454545454545453)"
1463235371349655561,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463235352236150785,"(0.14285714285714285, 0.2857142857142857, 0.5714285714285714)"
1463235347236605954,"(0.0, 0.8333333333333334, 0.08333333333333333)"
1463235346821369859,"(0.0, 0.782608695652174, 0.17391304347826086)"
1463235336809889794,"(0.3076923076923077, 0.46153846153846156, 0.23076923076923078)"
1463235313929580548,"(0.23809523809523808, 0.42857142857142855, 0.3333333333333333)"
1463235311731834882,"(0.16666666666666666, 0.5, 0.16666666666666666)"
1463235303095746561,"(0.05555555555555555, 0.6111111111111112, 0.3333333333333333)"
1463235287488745476,"(0.0625, 0.5625, 0.375)"
1463235284787597312,"(0.16666666666666666, 0.8333333333333334, 0.0)"
1463235264696840192,"(0.1, 0.7, 0.2)"
1463235226750971904,"(0.22727272727272727, 0.5454545454545454, 0.13636363636363635)"
1463235214969573376,"(0.0, 0.8, 0.2)"
1463235210619752448,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463235203476824066,"(0.25, 0.5681818181818182, 0.18181818181818182)"
1463235148787294210,"(0.2, 0.6, 0.2)"
1463235120601579524,"(0.16666666666666666, 0.3333333333333333, 0.5)"
1463235097147052035,"(0.16666666666666666, 0.5, 0.3333333333333333)"
1463235090893344771,"(0.0, 0.75, 0.25)"
1463235073298219008,"(0.0, 0.8181818181818182, 0.18181818181818182)"
1463235070336983043,"(0.22727272727272727, 0.5909090909090909, 0.18181818181818182)"
1463235038976245760,"(0.36363636363636365, 0.36363636363636365, 0.2727272727272727)"
1463235026359783424,"(0.0, 0.8461538461538461, 0.15384615384615385)"
1463235013193789440,"(0.0, 0.8, 0.2)"
1463235009486069760,"(0.5806451612903226, 0.3548387096774194, 0.06451612903225806)"
1463234991492501504,"(0.14285714285714285, 0.42857142857142855, 0.42857142857142855)"
1463234985855307777,"(0.35714285714285715, 0.5, 0.14285714285714285)"
1463234962811867136,"(0.8333333333333334, 0.16666666666666666, 0.0)"
1463234958911287308,"(0.09090909090909091, 0.5454545454545454, 0.36363636363636365)"
1463234922814984195,"(0.05, 0.55, 0.35)"
1463234908092989440,"(0.0, 0.6666666666666666, 0.3333333333333333)"
1463234888811696128,"(0.25, 0.5, 0.25)"
1463234872718225409,"(0.2, 0.7, 0.1)"
1463234868876304391,"(0.32, 0.48, 0.2)"
1463234863524290561,"(0.2, 0.4, 0.4)"
